1,987,0,2,105,2,1,2,2,1,1,0,2,2,3,0,0,3,1,3679,1,1,1,958,0,887,2,25,0,3,9,1,1,0,0,1,4998,1,5,1
0,1,0,0,16597,557,3,5,123,0,1,0,1,4,100,5,3,2,2,0,1,1,0,3733,6,2882,1,853,6,1,598,0,0,6,1,1,6,0,0,0
0,24,4,2,2056,12,6,10,83,0,1,0,2,1,16,0,13656,4,2,7,4,1,36,6,0,9,3,30,0,1,16,1,1,0,0,1,194,3,1443,0
7,102,0,3,780,15,7,15,15,1,1,0,3,27,152,2736,3739,2,4,1388,1,1,1299,787,2808,582,11,0,3193,1,2466,0,0,2914,0,10,2145,0,0,0
0,47,0,0,6399,38,19,10,143,0,10,0,6,20,1,39,51,1,1,1464,2,1,1,1050,44,965,3,315,51,1,122,0,0,45,0,1,55,0,0,1
0,1,80,0,1848,287,1,4,46,0,1,0,4,1,7,0,6497,1,1,64,1,1,1,1055,0,110,2,6,0,3,5,12,3,0,0,1,2695,2,844,0
0,0,14,6,7132,171,2,2,6,0,1,0,6,1,1,2300,1106,1,2,670,2,1,9,114,2360,42,1,2020,1907,2,676,0,0,1735,0,2,4,0,0,0
0,9,9,17,11774,0,0,23,128,0,0,0,17,1,12,2361,107,1,1,1260,1,1,750,617,203,603,2,22,97,8,27,0,0,91,0,6,23,0,0,0
0,1,2,0,6190,84,1,27,71,0,1,0,0,3,107,1,1,1,1,3120,1,1,7312,1816,1,1042,2,1399,1,3,346,0,0,1,2,2,3,0,0,0
0,4,16,0,5925,2,2,0,0,0,1,0,0,3,7,1498,2021,1,0,41,1,1,70,26,1538,28,4,211,1749,2,5,823,3,1600,0,1,1,2,1,0
0,1,20,16,1548,93,42,32,912,0,15,1,16,4,43,0,5492,1,1,24,3,1,68,14,0,17,2,107,0,6,37,1,3,0,0,1,815,13,641,1
0,20,2,2,7188,170,2,3,24,0,2,0,2,2,1,300,384,2,1,621,1,1,10363,236,312,242,2,905,337,4,531,0,0,320,0,2,370,0,0,1
0,78,2,15,4311,85,4,18,230,0,3,0,15,2,195,0,0,2,5,387,1,1,236,71,0,83,1,1082,0,1,479,0,0,0,0,1,1733,0,0,1
3,0,4,13,224,28,3,35,27,1,1,0,13,1,27,2323,3199,1,4,2,1,1,5,2,2381,2,4,184,2718,1,137,0,0,2476,0,2,260,0,0,1
0,277,0,3,7318,24,6,3,98,0,1,0,3,4,144,2577,2595,2,3,721,1,1,1,597,2646,585,2,1342,3009,1,893,0,0,2748,0,2,84,0,0,1
0,-1,0,0,4956,0,0,37,97,0,0,0,0,5,34,1,1,1,3,866,1,1,1,1061,1,88,7,47,1,5,57,0,0,1,0,7,3,0,0,0
1,0,1,0,1427,3,16,11,50,0,2,1,0,1,170,1528,425,2,1,24,1,1,25,14,1569,17,2,991,1783,4,324,0,0,1625,0,1,152,0,0,0
4,0,55,8,859,13,4,12,13,1,1,0,8,1,28,0,747,1,0,64,1,1,1,260,0,110,5,773,2524,5,23,1,3,0,0,1,441,2,1894,0
1,259,1,1,5,1,6,1,1,1,3,0,1,1,168,1930,2622,1,0,29,1,1,609,8,1980,10,1,1035,2251,1,267,0,0,2057,0,1,119,0,0,1
0,127,1,3,1683,19,26,17,475,0,9,0,3,1,24,5410,7186,2,2,217,1,1,354,34,5563,40,2,60,6174,7,22,67,3,5812,1,6,1,9,1,1
0,1,0,0,23255,0,0,1,73,0,0,0,0,18,22,6,3,1,1,206,3,1,1,125,7,145,1,112,8,5,47,0,0,8,0,1,6,0,0,0
6,-1,0,0,915,40,26,33,72,1,3,0,0,11,6,0,0,1,2,2263,1,1,3873,1214,0,1097,1,59,0,1,19,1,3,0,2,4,1856,1,1374,0
0,0,3,12,7308,97,2,21,90,0,1,0,12,2,144,0,223,2,1,16,1,1,223,25,0,8,3,838,0,1,587,0,0,0,0,1,84,0,0,0
8,0,15,20,115,24,8,23,24,2,2,0,20,3,108,0,0,1,0,610,1,1,7,244,0,57,3,1202,0,7,138,1,1,0,0,1,0,9,0,0
0,38,2,4,3119,149,64,48,139,0,6,6,4,1,170,1,1,2,2,24,3,1,68,14,1,17,2,1372,1,7,641,0,0,1,0,1,3,0,0,0
88,319,0,4,5,4,89,40,88,3,4,12,4,1,12,176,142,1,2,26,1,1,197,42,178,49,1,19,128,7,25,0,0,187,0,1,134,0,0,1
0,1,18,5,1683,80,38,5,95,0,5,0,5,1,7,3,4,1,0,165,1,1,403,41,4,48,3,149,4,4,20,6,3,4,0,1,4,2,7,0
0,27,0,0,112878,2106,0,2,95,0,0,0,0,3,1,220,73,1,1,429,2,2,1,141,231,161,2,480,247,3,86,0,0,238,0,2,69,0,0,0
0,-1,0,0,4894,20,1,7,20,0,1,0,0,1,34,1,1,3,1,5532,1,1,0,2546,1,2163,7,47,1,2,57,0,0,1,2,2,3,0,0,0
0,32,0,1,9375,0,0,37,18,0,0,0,1,1,22,15,3,1,1,616,2,1,1,107,16,122,1,112,24,4,47,0,0,18,0,1,6,0,0,0
0,6,6,15,20213,507,7,42,360,0,2,0,40,1,226,1,1,2,1,1269,7,1,1,273,1,272,3,1774,1,1,798,0,0,1,0,1,3,0,0,0
31,17,2,11,290,23,31,23,65,2,2,0,11,1,6,0,0,1,2,28,1,1,2022,30,0,32,2,52,0,1,19,277,3,0,5,3,109,1,254,0
1,2382,13,4,40,4,69,3,609,1,11,0,4,1,1,0,2062,1,3,909,3,1,4636,74,0,86,1,0,0,1,1282,0,0,0,0,6,1858,0,0,0
0,190,0,0,1624,6,29,6,74,0,9,0,0,2,58,1811,32,1,0,483,1,1,1404,60,1854,70,1,2365,2114,1,313,0,0,1922,0,1,34,0,0,0
0,19,8,9,1506,31,3,7,34,0,1,0,9,1,24,0,4232,5,1,1612,7,1,1,430,0,430,1,73,0,7,22,74,3,0,0,4,2962,9,2263,0
1,30,0,3,116,31,1,3,3,1,1,0,3,3,1,0,0,1,2,405,1,1,1,450,0,449,2,2792,0,3,1574,0,0,0,1,2,2376,0,0,1
0,6,2,3,2779,0,0,3,13,0,0,0,3,32,405,7,9,4,0,6642,1,1,1,3604,8,1785,3,2131,9,7,1030,1,2,9,0,7,3,21,1339,0
0,2,22,3,4687,242,6,6,183,0,1,4,3,1,5,0,6767,1,4,603,4,1,19,2340,0,630,1,8,0,7,2,83,1,0,0,2,3534,2,180,0
0,55,16,7,1696,72,2,7,95,0,2,0,7,6,11,2294,262,1,1,12,2,1,51,11,2357,14,3,21,2686,1,7,24,3,2447,0,3,120,8,80,0
6,0,28,0,31,0,6,0,0,1,1,0,0,4,5,0,113,1,1,1886,10,1,1377,933,0,866,2,4,221,1,2,13,2,0,0,6,4,2,114,0
0,19,9,3,14414,1353,3,1,362,0,1,0,3,5,7,10714,13237,1,1,1134,28,1,19,2499,10971,975,2,6,11828,7,5,1,3,11397,0,2,1,12,1,0
0,18,12,8,8965,44,2,12,57,0,2,0,8,1,29,0,0,24,0,3353,1,1,1979,703,0,682,1,86,0,2,24,68,1,0,0,1,0,39,0,0
0,1,2,0,177674,0,0,3,2,0,0,0,1,7,2,2180,3020,1,1,120,9,2,31,20,2238,12,2,105,2544,1,43,1,1,2326,0,2,2664,1,1912,0
0,0,20,0,4412,855,0,4,522,0,0,0,5,1,9,0,0,1,1,837,1,1,0,320,0,320,2,5,0,3,4,107,1,0,0,6,2893,5,2158,0
0,56,2,0,0,0,0,0,1,0,0,0,0,3,23,2,1,1,2,37,2,2,1,66,3,4,1,74,3,9,38,0,0,3,0,5,3,0,0,0
0,76,5,0,46200,0,0,7,0,0,0,0,0,2,5,315,407,1,1,7826,1,2,10854,639,329,563,2,4,352,4,2,1,2,334,0,6,14,3,13,0
39,8,42,32,27,33,39,24,32,1,1,0,32,1,45,1177,1269,2,1,3880,18,1,1,2917,1209,1960,3,166,1338,1,39,1,2,1253,0,1,1182,3,2493,0
0,0,55,5,14477,0,0,5,1,0,0,0,5,1,7,0,0,1,1,222,1,2,4365,38,0,44,4,211,0,1,5,2,2,0,0,2,1,2,0,1
1,1,5,8,7,8,1,8,8,1,1,0,8,1,92,0,0,1,4,4113,43,1,3,1780,0,1576,2,619,0,3,116,0,0,0,0,2,0,0,0,0
0,1,7,3,10087,67,6,3,57,0,3,0,3,1,29,0,1923,1,4,1334,13,1,528,845,0,804,2,104,0,1,24,283,2,0,0,2,4,2,640,1
7,1,40,0,1418,23,147,0,7,0,4,0,0,2,10,32,4,1,1,129,15,1,1,153,34,169,1,65,25,1,11,1,2,37,0,1,4,2,10,0
0,0,10,2,3545,0,0,2,3,0,0,0,2,5,28,0,0,1,4,1296,2,1,1,3855,0,751,2,49,0,5,23,1,1,0,0,1,4404,2,3396,0
5,51,0,5,457,5,5,7,11,1,1,1,5,10,82,0,5,1,1,45,1,1,36,6,0,9,2,80,0,4,92,7,3,0,1,6,5,3,2,0
0,0,15,2,20112,305,1,43,228,0,1,0,30,1,48,2,1,1,1,340,1,1,271,422,3,365,2,1199,3,3,585,0,0,3,0,9,3,0,0,0
0,1,4,3,1689,184,12,46,53,0,1,0,3,4,2,99,133,4,3,105,2,1,2131,24,104,23,1,11,124,1,8,1,3,119,0,1,130,1,212,0
4,0,89,4,486,5,4,7,4,1,1,0,4,1,24,0,0,3,1,2613,6,1,154,113,0,130,3,156,0,3,22,619,3,0,0,4,0,2,0,0
0,39,2,1,3343,1,17,2,1,0,1,0,1,1,355,0,2690,5,3,325,2,1,2541,522,0,372,1,2432,3526,1,1103,0,0,0,1,2,1852,0,0,1
0,2,1,2,8036,164,18,13,367,0,2,0,2,2,5,0,0,4,4,4233,10,1,5416,757,0,729,1,8,0,4,2,121,2,0,0,1,0,3,35,0
0,-1,0,0,71140,142,0,7,63,0,0,0,0,4,34,1,1,1,2,6094,1,2,2092,995,1,922,7,47,1,2,57,0,0,1,0,2,3,0,0,0
0,0,11,3,16184,125,2,3,103,0,2,0,3,1,16,10,12,1,0,3217,1,1,2943,2309,11,1990,1,41,12,2,16,1,2,12,0,1,17,3,9,1
0,140,2,2,0,0,0,2,2,0,0,0,2,6,1,0,0,1,1,11,8,2,1,18,0,8,2,580,0,9,248,0,0,0,1,1,0,0,0,0
2,0,0,7,443,37,7,34,282,1,4,7,7,27,1,12,14,3,2,84,1,1,145,467,13,129,1,293,14,7,52,0,0,14,0,1,18,0,0,0
2,1,60,75,61,121,52,39,248,1,8,1,77,1,43,0,0,2,1,24,1,1,68,14,0,17,3,188,0,7,37,50,3,0,0,4,1,13,1,1
1,34,2,42,328,44,15,49,58,1,9,0,42,1,13,285,23,1,0,278,2,1,280,324,297,45,1,3,23,1,14,0,0,110,0,1,7,0,0,0
0,0,0,0,14919,0,0,0,0,0,0,0,0,1,34,1,1,4,3,3049,8,1,1,1411,1,1259,7,47,1,8,57,0,0,1,0,2,3,0,0,0
0,1,0,1,20216,66,1,1,1,0,1,0,1,2,30,0,6,2,2,1637,1,1,667,817,0,610,7,556,22,3,401,0,0,10060,0,7,2,0,0,0
13,13,80,32,378,115,15,37,57,1,2,0,48,3,6,28,34,1,1,1321,1,1,4993,998,30,924,7,242,38,1,97,11,2,33,1,1,25,1,27,0
0,0,91,4,293,220,35,4,66,0,5,1,4,1,9,996,1205,2,1,334,4,1,2692,39,1026,46,3,28,1162,6,4,1,3,1064,0,3,594,5,419,0
0,-1,0,0,5654,0,0,4,15,0,0,0,0,1,7,2775,3822,3,2,63,3,1,23,19,2848,24,2,6,3245,4,5,16,3,2960,0,1,2817,13,2092,0
0,53,0,10,6550,98,34,11,349,0,9,0,10,1,2,0,4619,1,5,3055,1,1,1,958,0,887,2,105,0,1,43,1,1,0,0,1,2385,1,2855,0
6,-1,10,6,0,0,6,9,9,1,1,0,0,1,7,1380,1870,1,1,49,2,1,30,38,1420,44,2,6,1616,1,5,10,3,1481,0,2,1,2,1,1
0,0,1,3,2901,0,0,3,9,0,0,0,3,1,212,1386,1873,1,0,2033,3,1,405,519,1425,364,2,1027,1622,8,710,0,0,1486,0,1,121,0,0,1
1,23,1,14,56,15,10,35,161,1,2,0,15,5,1,0,0,1,0,1362,1,1,4649,524,0,521,2,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,75,22,5912,181,2,22,68,0,1,0,22,6,7,3,4,2,0,1677,2,1,174,571,4,561,7,32,4,2,20,6,2,4,0,1,4,2,7,0
0,127,2,23,15837,23,4,24,23,0,1,0,23,2,85,10646,308,1,3,4616,1,1,1989,1217,10876,1100,2,157,1900,1,101,598,2,3200,0,6,31,1,31,1
0,-1,0,0,23204,0,0,32,38,0,0,0,0,2,34,1,1,1,3,250,1,1,515,298,1,298,3,137,1,7,146,0,0,1,0,3,3,0,0,0
0,-1,0,0,681386,0,0,11,0,0,0,0,0,1,34,1,1,3,1,2404,1,2,586,377,1,381,7,47,1,1,57,0,0,1,2,2,3,0,0,0
0,1,64,11,1494,86,15,13,231,0,4,0,11,1,59,0,0,1,1,2216,1,1,10112,1182,0,1068,2,269,0,1,77,1,2,0,0,1,9104,12,216,0
0,1,1,0,2903,2,3,0,2,0,1,0,0,1,10,3,4,3,2,6683,1,1,1,3323,4,2685,3,37,4,2,11,1,2,4,0,2,4,2,11,0
0,105,1,1,171519,0,0,1,13,0,0,0,1,1,1,144,37,2,1,678,2,2,645,243,149,248,3,1277,170,2,86,0,0,164,0,3,42,0,0,0
0,35,90,2,41230,352,0,5,44,0,0,0,5,1,52,3667,4981,1,1,327,3,1,965,190,3778,176,1,213,4245,1,54,31,1,3914,0,6,1,3,1,0
0,0,78,1,15835,220,1,1,1,0,1,0,1,1,7,0,1019,1,3,959,1,1,42,417,0,418,2,6,1465,3,5,631,1,3577,0,2,4,2,306,0
0,1715,0,1,7545,19,15,1,87,0,7,0,1,3,223,219,272,1,1,1588,3,1,3,1770,230,597,14,914,246,4,394,0,0,237,0,2,262,0,0,0
0,48,3,2,14482,377,8,2,283,0,2,0,2,1,7,0,0,3,0,5248,1,1,2897,2328,0,2005,1,15,0,1,5,1,1,0,0,1,8865,2,6617,0
0,-1,0,0,5760,42,218,0,287,0,15,0,0,3,26,0,0,1,1,685,1,1,1238,464,0,461,3,50,0,7,60,0,0,0,1,3,0,0,0,1
0,1759,5,0,28244,20,2,6,10,0,0,0,7,8,10,0,4,1,0,2003,1,1,1,835,0,797,7,670,25,2,11,1,2,0,0,1,4,2,11,0
0,61,0,12,4243,189,5,7,141,0,2,0,19,2,84,40,52,1,3,515,1,1,330,181,45,195,2,118,52,1,100,1,2,46,0,6,52,3,3,1
0,30,2,25,2204,182,62,33,1127,0,6,0,25,1,76,23,28,2,1,51,1,1,143,12,24,16,2,69,32,4,80,1,2,28,0,3,5,7,16,1
0,0,6,1,5876,82,2,1,54,0,1,0,1,3,14,0,45,1,1,4214,1,1,1,1899,0,442,4,128,0,6,94,5,3,0,1,2,33,7,25,0
0,22,3,14,2966,290,62,19,254,0,2,0,55,1,299,0,1165,1,1,332,1,1,460,283,0,283,2,1328,0,1,607,0,0,0,0,3,126,0,0,0
0,22,12,14,15308,497,1,44,258,0,1,0,16,2,13,0,171,7,2,1377,7,1,1,1277,0,1150,1,3,250,3,14,0,0,2376,0,1,7,0,0,0
2,-1,0,0,18,0,2,0,0,1,1,0,0,1,153,0,0,1,0,865,8,1,1,858,0,728,1,728,0,2,240,92,1,0,0,1,5475,2,4111,1
0,5,30,4,0,0,0,5,4,0,0,0,5,2,2,9,11,1,1,151,2,2,1,98,10,74,1,201,11,9,130,1,2,11,0,5,16,1,23,0
6,1,0,3,46,10,17,38,132,1,4,0,3,3,110,0,0,3,3,15,1,1,94,28,0,27,2,542,0,1,295,0,0,0,0,1,1468,0,0,0
2,0,3,13,5,40,8,14,41,1,2,0,13,1,30,0,6,2,1,642,1,1,7699,137,0,157,1,347,22,2,109,0,0,54,1,1,2,0,0,0
0,14,0,0,31324,0,0,17,0,0,0,0,16,1,288,1,1,1,1,273,1,1,6,441,1,127,2,1731,1,1,866,0,0,1,0,3,3,0,0,0
0,2,5,0,2982,88,9,0,50,0,1,0,0,3,3,16,18,1,0,15,1,1,110,28,17,27,2,33,26,1,13,1,1,19,0,1,11,1,4,0
2,207,0,3,66,4,5,43,49,1,3,0,4,1,168,0,4976,2,3,220,1,1,1,89,0,99,1,917,0,2,267,0,0,0,0,1,119,0,0,0
0,7,16,28,19049,2130,5,33,706,0,3,0,33,3,12,4,7,1,1,28,6,1,1093,30,5,32,2,22,5,1,27,0,0,5,0,3,13,0,0,1
0,17,0,0,10363,2794,2,0,41,0,1,0,0,10,1,0,7282,4,1,2260,1,1,1,855,0,810,1,4431,0,2,2311,0,0,0,0,1,4106,0,0,1
0,6,73,1,10301,193,1,25,59,0,1,0,15,1,33,0,5,1,1,1276,1,1,1027,1122,0,1016,2,203,0,3,196,7,1,0,0,3,5,6,2,0
0,-1,0,0,446,30,2,27,28,0,1,0,0,1,3,16,18,1,5,15,1,1,110,28,17,27,2,33,26,2,13,1,1,19,0,1,11,1,4,1
0,1,5,0,32339,0,0,4,0,0,0,0,0,1,1,0,0,4,1,598,1,1,545,175,0,191,2,4164,0,2,1650,0,0,0,0,2,2585,0,0,0
1,3,2,0,521,7,4,7,7,1,2,0,0,3,9,0,2428,2,1,530,1,1,377,490,0,487,6,43,2097,1,4,62,3,0,0,6,1875,5,1674,0
0,16,44,21,1844,77,5,21,70,0,1,0,21,3,6,0,1967,2,1,1118,2,1,2432,399,0,404,2,17,3936,1,6,90,1,5596,0,2,1511,1,1338,0
1,0,31,9,226,22,32,13,177,1,7,0,11,3,43,0,0,1,5,24,23,1,68,14,0,17,3,188,0,4,37,203,3,0,0,1,8472,2,5932,1
0,37,23,9,1635,84,2,17,109,0,2,0,50,1,63,2593,655,3,2,4966,2,1,156,3002,2661,2480,7,902,3027,2,62,164,3,2761,0,1,536,1,384,0
0,156,14,0,0,408,11,10,1288,0,6,0,0,76,40,52,66,1,2,92,1,1,7,429,58,52,1,264,65,1,56,1,2,61,0,1,63,8,6,0
0,-1,0,0,2282,41,30,15,157,0,3,4,0,1,6,0,5481,1,3,336,2,1,1,971,0,311,1,14,0,7,6,9,3,0,1,4,3190,1,2304,0
0,68,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,1,31,2,2,1,59,0,12,2,25,0,9,9,1,2,0,0,7,0,1,12,0
0,11,35,10,1998,246,32,27,418,0,2,0,11,1,146,0,1730,1,2,1127,1,1,219,379,0,383,2,500,2908,6,227,1,1,3468,0,6,99,1,74,0
0,0,0,0,3129,28,8,0,67,0,5,0,0,2,14,0,0,3,1,3481,1,1,2559,741,0,713,2,44,0,1,10,79,1,0,1,1,4021,7,3174,0
0,2903,1,0,1912,83,5,34,190,0,4,0,1,7,34,1,1,1,1,52,1,1,23,19,1,24,4,548,1,1,400,0,0,1,0,1,3,0,0,0
5,-1,0,0,1388,0,11,1,7,0,3,0,0,5,6,0,0,1,5,1202,1,1,2117,499,0,497,1,14,0,1,6,5,3,0,0,1,0,1,0,1
3,2,1,0,95,0,74,20,118,2,17,0,0,415,1,96,37,3,1,1,1,1,148,1,101,1,2,1126,121,1,86,0,0,115,2,1,42,0,0,0
2,0,9,5,44,5,2,4,5,2,2,0,5,3,106,293,372,4,1,126,2,1,1167,111,305,34,2,310,327,2,135,1,1,312,0,1,29,6,542,0
0,2537,1,0,6033,10,21,0,10,0,2,1,0,1,43,0,0,1,1,50,1,1,25,14,0,17,1,97,0,8,37,2,3,0,0,1,168,1,0,0
0,-1,4,0,11492,0,0,0,0,0,0,0,0,2,21,0,4428,1,0,1045,1,1,1,326,0,324,1,94,0,8,12,1,3,0,0,1,3722,2,2815,0
0,1,5,5,349,0,0,5,5,0,0,0,5,1,284,185,144,2,2,240,1,1,1,136,193,155,3,1661,213,5,843,0,0,202,0,5,132,0,0,0
0,0,17,3,19811,0,0,3,54,0,0,0,3,1,16,10,12,1,2,983,1,1,5265,510,11,492,1,41,12,8,16,1,2,12,0,1,17,3,9,0
0,1261,10,4,0,0,0,5,10,0,0,0,5,1,1,254,73,38,1,141,1,2,1,218,263,100,1,606,289,9,86,0,0,273,0,5,69,0,0,0
0,-1,5,0,34807,82,0,0,60,0,0,0,0,8,5,0,0,2,5,3582,2,1,5145,4050,0,1357,2,4,0,1,2,1019,3,0,0,1,0,4,0,0
0,0,113,13,1853,64,1,45,52,0,1,0,13,2,10,33,4,1,1,1134,1,1,19,4072,35,975,3,37,42,3,11,1,2,38,1,2,4,2,11,0
0,7,1,0,9128,0,0,0,7,0,0,0,0,10,1,0,2725,1,2,1052,1,1,1,936,0,869,2,3865,4528,5,1510,0,0,0,0,5,4,0,0,0
7,31,24,6,7,7,7,4,6,1,1,0,6,1,7,3,4,1,1,339,3,1,327,41,4,48,7,32,4,2,20,6,2,4,0,1,4,2,7,1
5,59,1,1,31,1,5,1,10,1,1,0,1,2,75,0,0,6,3,1019,1,1,639,138,0,158,2,251,0,1,90,35,1,0,0,6,3897,33,4802,1
0,54,0,2,96563,0,0,11,2,0,0,0,2,2,23,2,1,1,2,283,4,2,596,143,3,164,1,99,3,3,48,0,0,3,2,1,3,0,0,0
20,2568,0,1,7,13,31,30,35,2,5,0,0,1,26,0,0,1,1,1,7,1,169,1,0,1,3,50,0,1,60,0,0,0,0,3,0,0,0,0
1,0,1,2,169,2,9,11,312,1,4,0,2,1,303,0,1945,1,2,156,1,1,4,216,0,52,5,1835,0,7,715,0,0,0,0,1,466,0,0,0
0,5,2,3,10892,15,4,4,32,0,2,0,3,2,7,0,198,13,4,2747,2,1,1533,839,0,801,3,40,196,4,5,1,1,0,0,2,137,2,157,0
8,27,7,5,18,6,8,7,8,1,1,0,4,1,7,0,0,1,1,64,1,1,1,260,0,110,3,40,0,1,5,1310,3,0,2,1,1,2,1,0
0,1,14,2,120,733,0,12,606,0,0,98,2,3,135,185,144,10,3,3256,4,1,1,1203,193,1087,3,525,213,7,194,1,1,202,0,7,132,7,500,0
0,-1,0,0,4253,2,6,1,2,0,2,0,0,19,1,0,0,1,0,272,1,1,650,9,0,7,2,1804,0,1,594,0,0,0,0,1,0,0,0,1
1,6,2,6,27,5,1,8,182,1,1,0,5,2,15,8,10,10,1,2172,3,1,2702,686,9,665,2,39,10,1,28,0,0,10,0,1,8,0,0,1
1,1,1,2,1363,8,7,13,62,0,3,0,3,12,2,0,0,2,2,1586,2,1,1070,463,0,460,2,78,0,1,29,1,3,0,0,1,2431,1,926,0
0,179,4,4,17232,0,0,18,7,0,0,0,4,1,8,0,2,1,3,280,2,1,100,295,2,35,1,1,2,1,3,0,0,2,0,6,2,0,0,0
3,-1,0,0,79,0,3,0,0,1,1,0,0,1,7,0,1307,1,0,679,3,1,0,2788,0,77,5,231,5231,2,5,496,2,0,0,1,4,2,137,0
0,-1,0,0,7475,29,3,0,30,0,2,0,0,1,78,990,208,1,3,64,11,1,1,1055,1022,110,1,690,1112,2,107,0,0,1060,0,2,4,0,0,0
0,-1,21,1,87,0,0,22,714,0,0,0,1,2,5,802,327,1,1,427,1,1,1,106,834,55,2,4,944,5,2,23,3,857,1,5,35,5,92,0
1,328,0,3,2,0,5,39,98,1,4,0,0,1,34,1,1,1,1,6850,1,1,7819,2735,1,2293,7,47,1,1,57,0,0,1,2,7,3,0,0,1
0,1392,12,9,1775,0,0,16,31,0,0,0,16,2,34,1,1,6,2,129,2,1,1,153,1,169,7,47,1,5,57,0,0,1,0,2,3,0,0,0
6,1249,4,0,43,3,22,1,23,1,3,0,0,1,39,13,16,1,1,102,1,1,416,83,14,93,1,108,15,1,33,1,3,15,2,2,4,2,3,1
0,8,8,8,33500,0,0,9,0,0,0,0,9,1,92,0,0,1,1,36,1,1,215,46,0,53,1,935,0,1,116,0,0,0,0,2,0,0,0,0
4,1,1,2,27,2,4,2,2,1,1,0,2,1,122,68,95,1,1,1606,33,1,5514,466,73,463,2,490,83,2,161,0,0,78,0,2,66,0,0,1
3,26,1,1,1431,1,11,1,1,0,1,0,1,2,71,43,24,1,0,21,1,1,15,2,49,2,1,140,28,1,73,0,0,23,0,1,28,0,0,0
0,1,2,23,7207,31,1,5,27,0,1,0,23,1,7,3,4,4,4,104,1,1,70,26,4,28,3,149,4,1,20,6,3,4,0,2,4,2,7,0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,290,1,1,2,1,31,1,2,1,59,1,12,2,2148,1,9,584,0,0,1,0,7,3,0,0,0
3,125,10,10,2,5,14,6,12,1,3,0,2,1,7,1824,2470,1,4,54,1,1,313,78,1866,90,3,40,2128,1,5,4,1,1939,0,4,914,2,679,1
1,46,182,22,940,0,0,49,21,1,0,0,45,1,2,0,0,4,2,8,1,1,6,3,0,3,2,105,0,1,43,1,2,0,0,1,487,1,519,0
2,-1,0,0,501,0,2,0,0,1,1,0,0,2,34,1,1,1,3,1130,1,1,4,221,1,42,7,47,1,2,57,0,0,1,0,2,3,0,0,0
2,0,11,8,4,0,41,44,382,2,12,0,0,1,10,33,4,1,0,2470,1,1,2546,558,35,552,1,65,42,6,11,1,2,38,0,4,4,2,10,1
2,7,157,18,67,25,11,33,137,1,5,0,25,2,1,0,0,2,1,1,1,1,10,1,0,1,1,24,0,1,34,0,0,0,0,1,10,0,0,0
